Player_ID,Player_Name,Team,Match_ID,Runs_Scored,Balls_Faced,Fours,Sixes,Wickets_Taken,Overs_Bowled,Maiden_Overs,Runs_Conceded,Catches,Runouts,Opposition,Venue,Match_Type,Date
249,Kari Banks,ENG,726,128,53,5,6,0,2,2,72,3,1,IND,Mumbai,T20,2024-08-18
250,Felicia Jones,IND,989,24,33,10,3,0,4,2,66,0,1,IND,Lord's,ODI,2023-11-24
251,Melanie Phillips,AUS,706,89,95,12,8,0,3,2,51,1,0,AUS,Lord's,Test,2024-07-22
252,Amanda Vance,NZ,411,126,27,17,4,0,7,1,13,1,1,IND,Lord's,ODI,2023-12-21
253,Michael Allen,AUS,913,140,100,3,5,0,1,0,9,0,1,PAK,Cape Town,T20,2024-07-13
254,Cassandra Clark,AUS,460,89,70,9,8,2,7,0,69,3,0,SA,Lord's,ODI,2024-05-13
255,Michelle Morgan,AUS,658,28,7,17,1,3,2,0,10,2,2,ENG,Karachi,ODI,2023-12-09
256,Anthony Keller,SA,553,70,27,6,6,4,2,2,8,1,1,PAK,Cape Town,Test,2023-10-09
257,Regina Wilson,AUS,211,72,29,9,7,1,7,1,48,2,1,IND,Sydney,ODI,2024-01-12
258,Angela Hunter,AUS,749,67,90,16,9,4,4,2,19,4,2,SA,Mumbai,Test,2023-09-21
259,Chad Wade,SA,538,26,59,7,5,2,8,2,75,2,2,ENG,Cape Town,ODI,2023-11-29
260,Brittany Morris,NZ,549,136,85,18,9,4,3,1,86,1,0,PAK,Sydney,T20,2024-08-23
261,Lisa Rios,ENG,64,44,46,3,1,3,2,0,43,2,1,NZ,Cape Town,ODI,2023-11-19
262,Jesus Murray,SA,933,18,45,9,7,0,3,1,28,4,2,PAK,Cape Town,Test,2024-03-11
263,Jaclyn Fischer,IND,601,109,68,2,4,1,8,0,62,3,0,NZ,Sydney,T20,2024-07-14
264,Donna Bryant,IND,884,91,77,3,2,4,8,0,78,2,0,NZ,Sydney,ODI,2024-07-23
265,Steven Sanders,NZ,538,41,51,19,7,3,5,2,77,0,0,NZ,Karachi,Test,2024-01-25
266,Andrew Howell,SA,997,123,71,18,6,4,4,0,69,3,2,SA,Sydney,Test,2024-02-21
267,Robert Miller,PAK,555,78,76,10,7,0,4,1,79,0,1,PAK,Sydney,ODI,2024-02-20
268,Yvonne Davis,AUS,925,143,84,19,5,3,9,2,47,1,0,PAK,Sydney,ODI,2023-09-08
269,Michelle Smith,PAK,929,44,108,18,3,0,9,1,9,1,2,ENG,Mumbai,Test,2024-06-11
270,Thomas Reed,IND,956,85,97,19,0,2,2,1,76,1,2,IND,Lord's,ODI,2024-06-18
271,Steven Johnson,PAK,79,9,55,13,4,1,3,0,71,2,1,PAK,Lord's,Test,2024-02-03
272,Meagan Guzman,IND,988,15,2,11,1,4,2,1,98,2,1,ENG,Mumbai,Test,2024-07-29
273,Melissa Mckee,NZ,912,74,35,6,2,3,2,0,16,1,1,IND,Cape Town,T20,2023-10-09
274,Heather Lin,ENG,370,42,5,14,5,2,9,1,4,3,1,SA,Mumbai,ODI,2023-12-13
275,Heather Andersen,NZ,125,63,94,1,9,4,5,2,67,3,1,SA,Mumbai,ODI,2024-02-24
276,Drew Short,ENG,10,80,4,6,5,1,0,1,76,4,0,IND,Sydney,T20,2023-09-15
277,Melody Hodge,ENG,601,90,66,8,0,2,1,0,20,4,0,NZ,Lord's,ODI,2023-12-02
278,Marie Lambert,NZ,27,148,106,5,5,4,0,0,4,2,1,AUS,Sydney,Test,2024-06-18
279,Timothy Carter,PAK,429,104,4,0,2,0,9,0,97,3,2,NZ,Mumbai,T20,2024-06-05
280,Krystal Ellis,ENG,752,35,18,7,2,2,3,2,32,2,1,PAK,Mumbai,T20,2023-11-21
281,Margaret Flores,IND,575,117,58,15,8,0,2,2,63,4,1,SA,Karachi,T20,2024-05-14
282,Jennifer Dorsey,NZ,44,87,12,3,3,2,9,1,74,4,0,ENG,Sydney,T20,2024-07-19
283,Heather Burke,PAK,374,39,100,1,6,4,1,1,60,0,0,SA,Lord's,T20,2024-07-30
284,Gina Duran MD,NZ,652,13,28,6,6,3,3,0,65,2,1,AUS,Cape Town,ODI,2024-05-02
285,Michael Williams,SA,437,148,117,9,2,3,7,2,48,2,1,IND,Lord's,T20,2023-11-04
286,Laura Lyons,ENG,868,38,87,1,6,3,4,2,84,4,1,IND,Karachi,Test,2024-08-26
287,Brady Sheppard,PAK,728,134,20,8,5,1,4,2,28,0,0,AUS,Karachi,T20,2023-09-05
288,Sharon Garrett,AUS,347,136,71,8,8,3,3,2,42,4,2,PAK,Mumbai,T20,2023-09-26
289,Courtney Hardy,NZ,764,59,109,13,1,0,0,0,72,2,0,IND,Cape Town,T20,2023-12-24
290,Wesley Walker,AUS,967,79,43,16,3,3,0,2,62,2,2,ENG,Mumbai,ODI,2023-09-18
291,Michael Williams II,SA,587,77,23,4,6,4,8,2,81,1,0,IND,Mumbai,Test,2024-01-04
292,Chad Carlson,PAK,595,112,71,5,8,3,1,2,43,1,2,AUS,Lord's,T20,2024-02-11
293,Jimmy Nguyen,IND,116,20,61,19,3,1,1,1,92,1,0,SA,Karachi,T20,2023-12-20
294,Julie Thomas,PAK,50,90,96,18,4,1,5,0,15,1,1,SA,Lord's,T20,2024-06-06
295,Lisa Lopez,AUS,720,47,90,12,5,0,5,1,54,0,1,ENG,Sydney,T20,2024-08-16
296,Jennifer Murphy,NZ,643,146,44,8,6,0,8,1,53,3,2,AUS,Lord's,ODI,2024-07-03
297,Kenneth Nguyen,PAK,49,62,115,10,1,0,3,0,54,4,1,PAK,Karachi,Test,2024-05-13
298,Michael Contreras,PAK,709,147,39,7,0,0,5,2,70,4,2,AUS,Mumbai,Test,2024-08-19
299,Robert Freeman,IND,622,36,101,0,0,0,2,1,22,1,2,PAK,Sydney,ODI,2023-10-16
300,James Murphy,AUS,34,52,20,11,0,2,9,2,21,3,1,AUS,Sydney,T20,2023-11-23
301,Brooke Collier,AUS,9,72,43,10,2,0,5,1,91,1,2,SA,Karachi,T20,2024-06-04
302,Michelle Phelps,ENG,740,26,8,16,7,4,5,2,65,3,2,ENG,Cape Town,ODI,2024-02-20
303,William Norton,AUS,20,34,104,7,2,3,9,1,12,2,2,AUS,Karachi,Test,2024-07-01
304,William Turner,NZ,245,13,33,17,0,1,4,1,64,2,0,NZ,Karachi,Test,2024-03-21
305,Beth Lang,AUS,786,126,57,12,4,2,2,1,7,0,2,SA,Karachi,T20,2024-03-28
306,Kristi Warner,NZ,370,140,14,10,8,2,8,2,60,1,1,AUS,Lord's,ODI,2024-01-20
307,Diane Gray,ENG,771,31,26,8,7,3,4,1,59,2,1,PAK,Sydney,Test,2023-12-08
308,Sarah Mitchell,ENG,185,99,26,4,0,0,3,1,57,4,1,IND,Karachi,ODI,2024-07-18
309,Jessica Hays,ENG,974,120,44,8,5,2,3,1,46,2,1,NZ,Lord's,ODI,2024-02-29
310,Danny Koch,SA,432,111,29,0,4,2,5,2,33,0,1,ENG,Sydney,Test,2024-06-11
311,Anna Ramirez,NZ,563,132,73,6,9,1,7,0,61,1,1,SA,Mumbai,T20,2024-03-09
312,Michelle Brown,SA,433,94,48,0,9,1,5,0,60,2,1,SA,Lord's,T20,2024-06-09
313,Barbara Parker,AUS,238,54,90,10,9,1,2,2,31,4,0,PAK,Mumbai,Test,2024-07-17
314,Daisy Cooper,SA,707,76,48,2,5,1,1,0,73,0,1,NZ,Sydney,T20,2023-10-05
315,Jonathan Preston,IND,141,92,107,12,4,2,8,2,6,4,2,AUS,Cape Town,Test,2024-05-17
316,Isaac Melton,SA,148,21,18,7,6,0,3,1,26,2,0,AUS,Karachi,ODI,2024-05-18
317,Courtney Moore,ENG,416,112,3,12,3,4,3,0,77,2,2,NZ,Sydney,T20,2024-06-29
318,Jennifer Nichols,SA,493,125,39,0,3,0,5,0,82,2,0,ENG,Sydney,T20,2024-01-04
319,Aaron Martin,ENG,584,28,5,3,0,1,7,1,69,3,0,NZ,Mumbai,T20,2023-08-30
320,Aaron Martin II,AUS,28,119,28,10,9,4,7,1,79,1,2,AUS,Cape Town,Test,2023-12-13
321,Jeremiah Terry,NZ,705,86,17,15,6,1,9,0,78,4,0,IND,Sydney,ODI,2024-02-16
322,Eric Hill,ENG,798,39,105,8,8,0,5,1,58,4,1,SA,Sydney,T20,2024-07-16
323,Joe Johnson,NZ,862,118,101,14,1,3,9,0,97,0,1,NZ,Lord's,T20,2024-08-16
324,James Pacheco,AUS,413,26,77,0,4,2,9,2,37,0,1,ENG,Karachi,Test,2024-02-04
325,Curtis Ortiz,IND,740,48,34,1,1,4,6,2,87,1,0,AUS,Lord's,Test,2023-10-06
326,Bonnie Sampson,NZ,979,34,29,19,5,4,1,1,14,3,0,IND,Cape Town,Test,2024-03-06
327,Gina Silva,NZ,426,146,12,17,0,0,7,1,17,1,2,SA,Cape Town,T20,2024-05-25
328,Mrs. Julie Osborne,SA,267,138,27,16,4,0,5,0,67,1,0,PAK,Mumbai,Test,2024-01-13
329,Jamie Black,AUS,691,128,14,6,8,0,9,2,81,0,1,PAK,Karachi,ODI,2024-03-13
330,Brent Lynn,IND,906,116,88,15,5,0,2,1,46,1,2,NZ,Lord's,T20,2024-05-31
331,Andrew Green,PAK,958,82,97,18,3,3,3,2,83,2,2,ENG,Cape Town,ODI,2024-04-11
332,Bruce Holloway,SA,495,103,85,17,4,1,8,2,28,3,2,AUS,Lord's,T20,2024-01-09
333,Robert Lee,AUS,209,145,49,6,8,3,0,1,35,4,2,NZ,Lord's,Test,2024-07-13
334,Jeff Kim,ENG,221,38,7,14,1,2,1,0,33,4,2,NZ,Cape Town,Test,2023-11-25
335,Jennifer Burke,SA,794,141,79,2,5,3,9,1,57,4,2,NZ,Mumbai,T20,2023-12-17
336,Frank Avila,AUS,435,52,26,2,3,1,9,2,67,1,0,AUS,Mumbai,T20,2024-08-23
337,Sandra Robinson,SA,839,145,112,12,5,4,8,0,63,1,2,NZ,Karachi,ODI,2023-11-01
338,Shelby Ramsey,PAK,386,55,75,9,3,3,3,0,17,0,1,SA,Cape Town,ODI,2024-01-27
339,Matthew Hanson,IND,685,130,119,7,6,4,7,1,49,4,0,NZ,Sydney,ODI,2024-06-30
340,Kristi Newman,NZ,609,107,18,1,9,4,1,0,1,1,2,IND,Lord's,T20,2024-06-23
341,Timothy Simpson,AUS,411,13,58,10,3,1,0,0,75,0,2,NZ,Mumbai,T20,2024-01-18
342,Martin Shepard,AUS,612,63,93,9,1,3,9,0,73,2,0,IND,Sydney,ODI,2024-01-24
343,James Harper,PAK,830,80,4,18,3,2,2,1,86,2,1,SA,Lord's,ODI,2024-03-25
344,James Marquez,IND,126,8,67,4,8,3,5,2,80,1,2,SA,Lord's,Test,2023-09-01
345,Ryan Kelly,PAK,989,125,115,5,8,4,6,0,18,0,2,NZ,Cape Town,ODI,2024-06-29
346,Bradley Davenport,NZ,45,121,69,6,3,3,1,1,25,2,1,PAK,Sydney,Test,2023-12-15
347,Benjamin Williams,PAK,111,66,55,13,2,4,6,1,28,4,1,IND,Mumbai,ODI,2024-02-17
348,Linda Ross,ENG,50,41,25,6,0,4,7,0,48,2,0,AUS,Karachi,T20,2024-07-08
349,Carlos Wright,SA,148,80,95,17,6,1,5,1,8,1,1,AUS,Karachi,ODI,2024-04-15
350,Julie Lyons,ENG,711,88,0,16,6,4,1,0,94,3,0,AUS,Mumbai,Test,2023-12-27
351,Danielle Johns,ENG,73,24,82,6,9,3,6,2,38,4,0,IND,Sydney,T20,2024-08-22
352,Elizabeth Wilson,AUS,508,41,75,13,8,0,9,0,97,2,1,IND,Karachi,ODI,2024-06-15
353,Diane Mitchell,NZ,481,36,55,5,5,1,1,0,45,1,1,SA,Sydney,Test,2023-09-16
354,Brian Gordon,PAK,841,89,40,7,3,0,0,2,35,2,1,ENG,Cape Town,ODI,2024-03-30
355,Jody Jones,AUS,918,63,19,4,4,2,7,1,0,1,0,ENG,Karachi,Test,2024-07-28
356,Steven Peterson,ENG,153,72,69,7,0,2,4,1,12,1,2,AUS,Karachi,T20,2024-06-29
357,Holly Garza,ENG,725,89,3,19,0,1,4,0,66,3,1,IND,Lord's,ODI,2024-01-07
358,Mark Dillon,PAK,248,135,38,17,5,2,9,1,69,2,0,IND,Mumbai,Test,2024-03-09
359,Ricky Brown,PAK,133,137,43,6,7,1,8,1,32,4,0,IND,Sydney,Test,2024-05-25
360,Sheila Mitchell,ENG,129,86,105,13,9,1,6,2,52,4,0,SA,Cape Town,Test,2024-01-09
361,Peter Flores,SA,938,143,68,7,7,1,1,1,12,0,0,AUS,Cape Town,T20,2024-06-23
362,Amy Lam,PAK,448,148,109,3,1,3,3,1,43,0,2,AUS,Sydney,T20,2024-02-01
363,Bradley Ward,IND,829,124,111,4,2,2,3,2,94,3,1,PAK,Sydney,T20,2024-02-13
364,Calvin Miller,ENG,308,71,81,0,7,3,0,1,51,3,0,ENG,Lord's,ODI,2024-04-10
365,Linda Farrell,AUS,465,15,83,9,0,0,4,1,66,4,2,NZ,Sydney,ODI,2024-05-23
366,Krystal Martinez,AUS,425,14,68,9,3,0,7,2,38,4,1,NZ,Karachi,T20,2023-08-30
367,Justin Johnson,SA,627,53,112,4,8,0,4,0,19,0,0,IND,Mumbai,T20,2024-08-23
368,Michael Morgan,AUS,279,55,107,7,9,4,9,2,62,4,1,PAK,Mumbai,ODI,2023-12-06
369,David Wright,IND,61,118,24,6,3,4,3,2,72,3,0,ENG,Mumbai,ODI,2024-04-07
370,Nicole Hendricks,AUS,278,31,49,18,3,3,6,2,88,4,1,PAK,Sydney,ODI,2024-08-05
371,Nicholas Carter,SA,270,19,101,16,7,4,5,0,0,4,2,SA,Mumbai,Test,2024-01-17
372,Jessica Martin,SA,631,88,32,17,7,2,9,1,30,4,2,IND,Sydney,T20,2024-07-07
373,Dale Thompson,AUS,109,106,82,1,2,2,0,0,58,2,0,SA,Lord's,ODI,2023-11-22
374,Mark Vega Jr.,IND,713,144,27,8,9,4,3,0,9,0,0,AUS,Lord's,ODI,2024-06-14
375,Christopher Fowler,NZ,238,55,3,17,5,2,8,2,41,4,1,SA,Lord's,ODI,2024-06-21
376,Alexandra Schaefer,SA,731,23,16,4,5,4,1,2,47,1,2,PAK,Cape Town,T20,2024-03-08
377,April Ryan,PAK,447,37,48,17,7,3,8,1,90,3,0,PAK,Sydney,ODI,2024-03-16
378,Justin Woods,ENG,201,86,84,8,3,1,9,0,32,1,0,ENG,Cape Town,T20,2023-10-11
379,Linda Morton,PAK,648,108,117,12,9,1,8,0,99,4,2,PAK,Cape Town,Test,2023-10-04
380,James Soto,PAK,537,138,51,10,6,2,0,2,38,3,0,AUS,Cape Town,Test,2024-08-18
381,Katelyn Gillespie,SA,890,110,44,18,0,1,4,2,40,4,2,SA,Sydney,ODI,2024-06-16
382,Nathan Cox,IND,653,120,64,9,9,0,8,2,87,2,1,ENG,Lord's,Test,2023-10-09
383,Joshua Brooks,NZ,552,14,64,18,9,3,4,1,20,2,1,IND,Mumbai,ODI,2023-09-19
384,Kristie Hardin,SA,46,54,24,1,4,3,5,2,94,4,2,NZ,Karachi,T20,2023-11-23
385,Jeffery Lee,ENG,639,146,70,2,3,3,9,2,81,1,0,ENG,Sydney,ODI,2024-04-07
386,Thomas Clark,NZ,350,129,57,5,5,3,3,0,99,2,1,NZ,Cape Town,Test,2023-12-20
387,Timothy Franco,NZ,153,39,42,6,7,3,9,1,80,3,0,IND,Sydney,Test,2023-10-23
388,Anthony Sanchez,AUS,528,27,7,14,6,2,8,0,36,0,1,PAK,Karachi,T20,2023-09-02
389,Amanda Mcdonald,AUS,216,146,104,14,3,3,6,0,55,3,0,IND,Mumbai,Test,2024-02-06
390,Paul Wright,IND,379,100,0,15,6,1,6,2,98,2,2,PAK,Cape Town,Test,2023-09-05
391,Rachel Burgess,AUS,449,119,45,0,2,2,9,2,6,3,0,AUS,Cape Town,T20,2023-10-02
392,Daryl Perez,SA,268,92,33,9,9,0,1,2,56,0,1,ENG,Mumbai,T20,2024-01-27
393,Angela Cannon,SA,121,73,117,0,9,1,7,2,21,2,2,PAK,Mumbai,T20,2024-01-27
394,Mark Griffin,NZ,852,57,104,19,5,4,6,0,90,1,2,ENG,Mumbai,T20,2024-01-03
395,Brenda Gordon,IND,720,94,100,10,8,1,9,1,44,0,0,NZ,Mumbai,ODI,2023-10-08
396,Richard Allen,ENG,752,134,24,9,7,3,2,1,62,1,2,SA,Mumbai,Test,2024-03-09
397,Trevor Wright,PAK,900,45,107,14,9,2,0,2,48,2,0,SA,Cape Town,T20,2024-08-03
398,Denise Flores,ENG,172,59,33,7,9,1,5,0,86,1,0,AUS,Lord's,T20,2023-12-15
399,Paige Proctor,SA,721,127,103,9,1,2,8,2,0,4,1,ENG,Mumbai,ODI,2024-04-05
400,David Banks,AUS,112,142,72,3,4,0,4,2,64,4,1,PAK,Mumbai,ODI,2024-04-20
401,Judith Phillips,SA,982,128,1,9,5,2,8,1,5,1,0,ENG,Sydney,Test,2023-12-04
402,George Johnson,SA,511,11,73,13,4,1,7,2,11,2,1,NZ,Lord's,Test,2024-08-02
403,Valerie Gonzalez,PAK,103,40,35,0,8,2,4,0,58,4,2,ENG,Karachi,ODI,2023-12-04
404,Tabitha Glover,NZ,512,122,31,4,4,0,4,2,83,1,0,IND,Mumbai,ODI,2024-02-12
405,Tracy Aguirre,NZ,392,9,31,1,1,4,4,2,45,0,2,AUS,Cape Town,T20,2024-01-30
406,Dustin Rojas,AUS,833,48,36,11,8,4,7,2,2,2,2,PAK,Karachi,ODI,2024-02-28
407,Lisa Bryan,IND,557,148,47,11,5,2,5,0,81,3,0,PAK,Karachi,T20,2024-07-08
408,Roberta Owens,AUS,760,79,68,3,3,4,6,2,42,1,0,PAK,Karachi,Test,2023-10-05
409,Patricia Stephenson,AUS,169,5,63,12,8,3,4,2,31,1,0,ENG,Lord's,T20,2024-01-15
410,Robert Burns,AUS,595,112,100,17,5,1,0,1,34,0,2,NZ,Karachi,ODI,2023-12-24
411,David Holt,ENG,912,95,84,13,7,4,9,2,64,0,1,PAK,Mumbai,ODI,2023-09-06
412,Abigail Lewis,SA,558,42,58,7,3,0,2,2,74,1,0,IND,Cape Town,ODI,2023-12-09
413,Charles Roberts,ENG,749,21,84,11,1,3,1,0,32,3,0,AUS,Lord's,T20,2024-01-25
414,Lauren Gonzalez,AUS,694,40,71,19,7,4,2,0,23,1,2,SA,Lord's,ODI,2024-01-12
415,Ryan Johnson,NZ,691,138,71,10,4,0,2,2,87,3,1,ENG,Sydney,ODI,2023-11-14
416,Ronald Hughes,SA,856,138,100,8,4,4,7,1,67,2,2,PAK,Mumbai,ODI,2024-03-02
417,Todd White,ENG,406,44,118,6,5,4,5,0,73,3,1,NZ,Sydney,ODI,2024-07-24
418,Amanda Marquez,ENG,443,71,116,2,9,0,1,0,16,4,2,SA,Karachi,T20,2023-12-30
419,Angela Mcgrath,NZ,10,88,39,8,5,0,2,1,47,2,0,AUS,Sydney,ODI,2023-11-18
420,Thomas Johnson,AUS,585,72,25,17,7,2,1,1,29,1,1,ENG,Lord's,T20,2023-09-12
421,Patricia Martinez,PAK,496,15,44,11,5,1,6,1,36,4,0,ENG,Karachi,T20,2024-05-06
422,Melanie Wolfe,SA,528,126,22,10,5,0,9,0,84,2,1,SA,Cape Town,T20,2024-03-22
423,Ronald Mason,PAK,5,25,93,9,2,0,2,1,0,2,1,IND,Karachi,Test,2023-09-05
424,Monique West,PAK,807,1,112,15,7,0,4,1,48,1,1,SA,Sydney,Test,2024-05-08
425,Andrea Galvan,SA,63,127,21,10,6,4,6,0,99,0,2,IND,Cape Town,ODI,2024-07-12
426,Derek Bennett,AUS,299,141,81,3,7,1,9,0,42,0,2,PAK,Lord's,T20,2023-10-25
427,Michael Jenkins,PAK,607,48,110,0,3,0,0,2,34,1,1,IND,Mumbai,ODI,2024-03-28
428,Michael Pollard,ENG,797,40,12,7,3,3,5,1,28,4,0,ENG,Sydney,T20,2024-01-24
429,Susan Morales,IND,722,77,1,16,5,0,5,0,49,1,2,PAK,Cape Town,ODI,2023-09-23
430,Marvin Sherman,NZ,514,65,102,10,5,2,4,0,5,4,1,IND,Lord's,Test,2024-01-08
431,Mark Turner,NZ,685,142,26,0,7,3,3,2,72,2,1,PAK,Sydney,T20,2024-08-20
432,Brittany Kelly,IND,596,112,116,9,4,2,2,2,15,3,2,IND,Karachi,ODI,2023-10-17
433,Teresa Woodard,AUS,43,133,80,13,3,2,7,2,26,1,2,ENG,Sydney,T20,2023-11-18
434,Mark Santana,NZ,295,101,72,7,2,4,5,2,53,0,0,IND,Sydney,T20,2024-05-20
435,Jonathan Evans,AUS,251,27,117,6,7,3,9,2,4,1,2,AUS,Lord's,ODI,2024-03-05
436,Jennifer Drake,IND,241,74,115,8,3,2,9,1,59,2,2,AUS,Sydney,Test,2023-11-01
437,Teresa Morales,AUS,414,105,8,1,6,3,7,0,56,1,1,IND,Sydney,ODI,2023-10-20
438,Heather Becker,PAK,518,12,108,2,8,3,2,2,36,0,0,ENG,Karachi,Test,2023-10-28
439,Max Bennett,NZ,726,103,28,14,2,0,4,0,21,3,1,SA,Sydney,T20,2024-05-20
440,Lauren Landry,PAK,49,147,25,19,9,4,6,2,54,1,2,NZ,Cape Town,Test,2023-09-17
441,Edwin Whitehead,IND,30,114,81,6,2,0,0,1,33,3,2,NZ,Cape Town,Test,2024-04-06
442,Brandon Parsons,NZ,836,80,13,5,7,1,3,2,85,3,0,NZ,Lord's,T20,2024-04-01
443,Erica Mejia,ENG,925,84,86,6,7,1,6,2,86,0,0,ENG,Lord's,ODI,2023-11-04
444,Erica Stewart,PAK,756,65,72,14,7,4,3,2,48,0,2,AUS,Lord's,T20,2024-06-30
445,Beth Briggs,NZ,587,93,18,6,3,1,7,0,71,3,0,NZ,Cape Town,ODI,2023-08-29
446,Mr. Harry Robinson,SA,175,38,87,6,0,3,5,2,13,1,1,NZ,Lord's,ODI,2024-07-04
447,Lynn Russell,ENG,93,113,113,16,6,3,4,2,30,4,1,ENG,Sydney,Test,2024-05-07
448,Taylor Cooper,PAK,544,27,71,10,9,0,7,2,43,4,2,NZ,Karachi,Test,2024-01-13
449,James Hart,SA,921,21,5,9,2,0,1,1,85,2,2,AUS,Cape Town,Test,2024-08-21
450,Jennifer Banks,SA,408,9,109,10,2,2,2,2,88,0,2,NZ,Lord's,T20,2024-03-20
451,Timothy Lewis,PAK,577,34,62,12,2,4,6,1,68,0,2,NZ,Karachi,T20,2024-01-26
452,Mr. Brian Powell,NZ,696,51,31,9,4,4,7,1,53,2,0,AUS,Karachi,T20,2023-09-26
453,Timothy Reynolds,PAK,518,66,119,10,0,4,7,2,43,1,2,AUS,Sydney,ODI,2024-08-10
454,Julie Fox,IND,196,93,27,15,9,2,1,1,94,4,0,NZ,Sydney,T20,2024-01-07
455,Vincent Castro,SA,948,136,11,11,1,0,3,2,78,4,2,SA,Sydney,ODI,2024-04-15
456,Maria Santos,AUS,918,7,9,13,0,0,2,0,36,0,1,PAK,Mumbai,T20,2024-08-12
457,Linda Sharp,ENG,718,20,62,5,9,3,1,0,80,4,0,SA,Karachi,ODI,2024-07-05
458,Michael Beck,ENG,649,138,23,5,1,0,8,0,62,4,0,AUS,Sydney,ODI,2024-04-03
459,Katherine Campbell,PAK,746,110,52,15,2,1,6,1,59,4,2,SA,Mumbai,T20,2024-07-30
460,Sean Wilson,IND,148,12,117,1,8,0,6,1,31,0,2,IND,Sydney,ODI,2024-07-21
461,Ashley Brown,ENG,151,98,46,10,4,2,3,2,56,3,0,ENG,Sydney,ODI,2024-07-05
462,Carla Vega,AUS,96,23,113,14,8,3,6,2,54,2,1,NZ,Mumbai,Test,2023-10-09
463,Bridget Thompson,NZ,817,2,32,7,7,4,9,0,45,1,2,SA,Sydney,T20,2024-06-21
464,Ryan Sanchez,NZ,264,4,36,7,0,3,3,2,68,0,1,PAK,Karachi,T20,2024-04-20
465,Kristen Johnson,IND,779,104,70,13,6,1,3,1,51,0,2,NZ,Lord's,ODI,2023-12-28
466,Stacy Cox,AUS,693,28,74,19,9,3,0,0,43,2,2,SA,Mumbai,T20,2023-12-11
467,Kenneth Hayes,PAK,644,101,56,5,2,2,9,0,80,3,2,AUS,Cape Town,Test,2023-09-04
468,Anthony Gonzales,PAK,734,2,43,7,6,3,6,0,10,1,1,IND,Sydney,Test,2024-03-08
469,Richard Williams,AUS,520,42,89,16,8,3,2,1,80,4,0,SA,Mumbai,Test,2024-07-05
470,Robert Miller,SA,479,10,45,13,7,0,1,0,11,4,1,NZ,Mumbai,ODI,2024-03-04
471,Richard Martinez,ENG,509,146,85,0,9,0,1,2,69,2,0,NZ,Sydney,T20,2023-09-27
472,Daniel Thomas,SA,187,120,1,16,9,1,0,1,57,2,0,AUS,Cape Town,T20,2023-12-04
473,Ruth Walker,NZ,567,117,13,13,5,4,9,1,80,0,0,AUS,Lord's,T20,2024-04-27
474,Mr. James Hamilton,PAK,669,58,79,8,8,1,9,1,57,4,1,ENG,Sydney,ODI,2024-06-03
475,Rose Griffin,SA,942,36,11,8,3,2,0,0,73,2,1,SA,Mumbai,ODI,2024-05-21
476,Adam Jones,ENG,103,38,115,8,6,1,9,0,71,4,1,IND,Mumbai,ODI,2023-11-01
477,Jennifer Bradley,ENG,231,93,29,16,0,4,3,2,4,0,1,PAK,Cape Town,T20,2024-04-09
478,Sharon Howard,ENG,353,117,41,11,1,4,2,0,66,1,0,ENG,Cape Town,Test,2023-12-01
479,Vanessa Little,SA,903,93,67,9,9,0,0,1,88,0,2,SA,Lord's,Test,2024-02-02
480,Jerry Castro,NZ,334,25,48,0,3,3,9,2,53,3,0,PAK,Cape Town,ODI,2024-02-29
481,Joseph Hanna,IND,833,87,77,2,6,2,3,1,36,0,2,AUS,Mumbai,Test,2023-09-18
482,Jane Watson,PAK,820,79,99,7,2,0,4,0,36,2,1,PAK,Lord's,Test,2024-08-14
483,Roger Hicks,NZ,871,78,117,1,6,4,7,0,90,1,0,ENG,Cape Town,T20,2023-12-27
484,Virginia Stewart,PAK,236,21,79,14,4,0,7,0,65,0,2,NZ,Lord's,ODI,2024-06-10
485,Jennifer Watson,NZ,277,98,116,5,7,3,8,0,8,1,0,SA,Karachi,T20,2023-12-17
486,Sarah Bean,IND,374,109,73,11,0,0,0,2,88,4,0,NZ,Karachi,Test,2024-06-30
487,Sarah Davila,IND,113,95,14,0,6,0,8,1,88,2,1,PAK,Cape Town,T20,2023-11-17
488,Thomas Mullen,ENG,134,57,48,12,6,4,5,0,94,1,1,AUS,Mumbai,T20,2023-10-15
489,Jared Calhoun,AUS,98,84,7,14,6,2,3,0,34,2,2,PAK,Lord's,Test,2024-07-21
490,Regina Bennett,PAK,324,79,10,5,1,1,0,2,38,1,0,PAK,Sydney,ODI,2024-04-07
491,Michael Patton,AUS,584,11,25,15,5,0,8,0,83,4,0,SA,Cape Town,T20,2023-11-05
492,Raymond Doyle,AUS,541,112,50,0,3,1,7,1,95,1,1,PAK,Cape Town,ODI,2024-02-11
493,Michael Dougherty,PAK,440,100,112,19,5,3,6,2,12,1,2,AUS,Cape Town,ODI,2024-04-07
494,Shawn Grant,ENG,157,141,3,2,7,4,5,1,65,0,1,ENG,Mumbai,ODI,2024-02-16
495,Christopher Davis,PAK,567,91,55,7,1,0,1,0,34,0,1,IND,Karachi,ODI,2024-03-13
496,John Montgomery,NZ,114,3,86,7,9,0,8,2,44,2,2,AUS,Karachi,Test,2023-10-26
497,Edgar Walker,ENG,677,60,15,6,3,0,1,0,6,1,1,SA,Cape Town,ODI,2023-11-18
498,Kenneth Rubio,PAK,732,137,58,2,2,0,5,2,85,2,1,ENG,Sydney,T20,2024-05-01
